refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name,tau,Adipose_Subcutaneous,Adrenal_Gland,Brain_Cerebellum,Brain_Frontal_Cortex_(BA9),Brain_Spinal_cord_(cervical_c1),Breast_Mammary_Tissue,Colon_Transverse,Esophagus_Mucosa,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Muscle_Skeletal,Ovary,Pancreas,Prostate,Skin_Not_Sun_Exposed_(Suprapubic),Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid
NM_001118885,2742,ENSG00000101958,GLRA2,0.904981295601048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8710,ENSG00000166396,SERPINB7,0.965539413330786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_007129,7546,ENSG00000043355,ZIC2,0.938796736092709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000230371,KARS1P2,0.949930307120942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_002929,6011,ENSG00000185974,GRK1,0.98012628894183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NM_178861,140432,ENSG00000139797,RNF113B,0.989561253377122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_002216,3698,ENSG00000151655,ITIH2,0.925854359374068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_004466,2262,ENSG00000179399,GPC5,0.812681786656399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000215512,,0.876042390517165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000214255,RPS2P6,0.999005509102193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000228997,,0.9452548172332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,347442,ENSG00000189186,DCAF8L2,0.987782931630437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_012274,25763,ENSG00000187516,H2AP,0.996605282718985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000475,190,ENSG00000169297,NR0B1,0.887028814661682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001037331,284274,ENSG00000206026,SMIM21,0.987169203767496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000230227,SIAH1P1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001277307,645864,ENSG00000182798,MAGEB17,0.874262530753887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000330,6247,ENSG00000102104,RS1,0.942176050265809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_152631,170062,ENSG00000189132,FAM47B,0.999584479252433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001318932,144809,ENSG00000179813,FAM216B,0.970205815455143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_001123366,284293,ENSG00000221887,HMSD,0.872669035957344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033012,8600,ENSG00000120659,TNFSF11,0.833159353494673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NM_006001,7278,ENSG00000198033,TUBA3C,0.992418903883931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000226057,PHF2P2,0.943203301325435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,147381,ENSG00000141668,CBLN2,0.889618149855123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000204915,MFFP3,0.998468126467727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000394,1409,ENSG00000160202,CRYAA,0.940409937200214,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000230535,BASP1P1,0.992498726195259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_182699,168400,ENSG00000184735,DDX53,0.984951863643209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000219186,FTH1P19,0.834362632034661,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_001370158,139604,ENSG00000189023,MAGEB16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_182506,139422,ENSG00000177689,MAGEB10,0.88188667947153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_198510,347365,ENSG00000102313,ITIH6,0.956358182090679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_001010908,389941,ENSG00000165985,C1QL3,0.846169599760663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_173081,219681,ENSG00000165309,ARMC3,0.883737164825619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_148674,27127,ENSG00000077935,SMC1B,0.978877430359496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001136571,646799,ENSG00000189167,ZAR1L,0.987311757009528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_178817,56246,ENSG00000170262,MRAP,0.828474129501527,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000215486,ARL2BPP3,0.997496424482839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001199938,340900,ENSG00000223601,EBLN1,0.985860486572001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001358689,260334,ENSG00000173213,TUBB8B,0.916270998763633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001080461,340260,ENSG00000164853,UNCX,0.991234662443601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_172201,9992,ENSG00000159197,KCNE2,0.897228319873035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_152632,286464,ENSG00000165164,CFAP47,0.89726758646239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NM_000266,4693,ENSG00000124479,NDP,0.811762476386505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NM_003886,8852,ENSG00000147081,AKAP4,0.997144386298832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000213935,RPL22P16,0.974649282336979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_021248,64405,ENSG00000149654,CDH22,0.874240788846223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000215771,LRRC37A14P,0.876329716260373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000229409,,0.821346402666167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001315532,5816,ENSG00000100362,PVALB,0.860262291309669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,256815,ENSG00000179133,C10orf67,0.852336312516193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001184773,23544,ENSG00000100095,SEZ6L,0.885134392102492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1109,ENSG00000198610,AKR1C4,0.970186476433648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_198451,139628,ENSG00000189299,FOXR2,0.999569502991029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001142308,340895,ENSG00000204740,MALRD1,0.827123245313192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_153360,164284,ENSG00000198768,APCDD1L,0.813472919320015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000214071,,0.999210612143135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_002049,2623,ENSG00000102145,GATA1,0.807981846000281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NM_001134366,2572,ENSG00000136750,GAD2,0.892018853707505,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001048164,84889,ENSG00000165349,SLC7A3,0.913407770439387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,NA,ENSG00000226199,,0.970178605519525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,758,ENSG00000186732,MPPED1,0.894152941596356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001725,671,ENSG00000101425,BPI,0.897388188539693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_173481,126353,ENSG00000099812,MISP,0.844514723010419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_019616,2155,ENSG00000057593,F7,0.912963088966759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_001271534,1826,ENSG00000171587,DSCAM,0.910008235578378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,140732,ENSG00000167098,SUN5,0.999895859724904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_203303,389874,ENSG00000187969,ZCCHC13,0.999473349935106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000227462,PSME2P6,0.953497134958216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000227019,OR7E101P,0.94199497036842506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001872,1361,ENSG00000080618,CPB2,0.937353855177233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,566,ENSG00000172232,AZU1,0.813884554306552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NM_152725,221074,ENSG00000148482,SLC39A12,0.958596507997153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,723961,ENSG00000129965,INS-IGF2,0.99566914153555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_130776,170626,ENSG00000171402,XAGE3,0.916791737196273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_198849,283514,ENSG00000215475,SIAH3,0.918682687398143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,220416,ENSG00000173988,LRRC63,0.878216640400487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,727897,ENSG00000117983,MUC5B,0.84956597584197,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001201465,81832,ENSG00000166342,NETO1,0.878362247879111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53904,ENSG00000095777,MYO3A,0.912604262209292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_130777,9502,ENSG00000155622,XAGE2,0.944328178333663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_015653,26150,ENSG00000128408,RIBC2,0.883560824929698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_005423,7032,ENSG00000160181,TFF2,0.938862148977265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_003225,7031,ENSG00000160182,TFF1,0.89883184306184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,53347,ENSG00000160185,UBASH3A,0.811508611595216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000228547,OR7E26P,0.936404527568862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,414194,ENSG00000182632,CCNYL2,0.833508800898015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001146197,643677,ENSG00000175820,CCDC168,0.994523134522989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001123376,643236,ENSG00000187783,TMEM72,0.910091524484664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_178161,256297,ENSG00000168267,PTF1A,0.94583585261222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_033048,53336,ENSG00000147183,CPXCR1,0.999243186082232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000225101,OR52K3P,0.874511073268912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001382813,4151,ENSG00000198125,MB,0.814817461636821,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_006071,10343,ENSG00000130943,PKDREJ,0.924625129112647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5055,ENSG00000197632,SERPINB2,0.919900335972654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004625,7476,ENSG00000154764,WNT7A,0.823865030995734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_152745,30010,ENSG00000122584,NXPH1,0.903494570430695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020144,56903,ENSG00000218823,PAPOLB,0.995280349268764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001378244,6445,ENSG00000102683,SGCG,0.822163531922315,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,222967,ENSG00000155026,RSPH10B,0.845115136649967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211656,IGLV2-33,0.897228375512503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_080617,140689,ENSG00000054803,CBLN4,0.887991729928871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033337,859,ENSG00000182533,CAV3,0.920890550871889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_005061,6123,ENSG00000140986,RPL3L,0.819373370665002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_001676,479,ENSG00000075673,ATP12A,0.932067731123362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,728194,ENSG00000169402,RSPH10B2,0.852085392899139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001405,1943,ENSG00000099617,EFNA2,0.876783020005664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_176875,887,ENSG00000110148,CCKBR,0.85269491296909,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_001105581,339291,ENSG00000206422,LRRC30,0.994862981193812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_173525,160298,ENSG00000180878,C11orf42,0.899383135579822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,83659,ENSG00000167858,TEKT1,0.897122732297776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001012977,340529,ENSG00000186288,PABPC1L2A,0.84574197616957,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,797,ENSG00000175868,CALCB,0.830637764200148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,392509,ENSG00000174225,ARL13A,0.858228159061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_145174,150353,ENSG00000172404,DNAJB7,0.902172980355059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000206168,,0.880970918371343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211682,IGLJ6,0.890167351886148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_015715,50487,ENSG00000100078,PLA2G3,0.868027561101189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,150379,ENSG00000100341,PNPLA5,0.904666977031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001080488,390874,ENSG00000205922,ONECUT3,0.884553682723618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000782,1591,ENSG00000019186,CYP24A1,0.804265752627229,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
NM_032137,84077,ENSG00000131379,C3orf20,0.959159123504985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000225965,,0.970023334032588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000905,4852,ENSG00000122585,NPY,0.857855297342185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_024921,79983,ENSG00000124429,POF1B,0.801550832055102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,56062,ENSG00000102271,KLHL4,0.821303954069605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000227835,CARM1P1,0.848353343675456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001378924,3356,ENSG00000102468,HTR2A,0.919782462622122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,84867,ENSG00000110786,PTPN5,0.820161608843964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,245932,ENSG00000180483,DEFB119,0.993018830793955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211825,TRDJ1,0.833153566013456,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000211821,TRDV2,0.957549669741276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_183058,119180,ENSG00000151033,LYZL2,0.998366487769024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211681,IGLJ5,0.962071647505196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000120555,SEPTIN7P9,0.898599741722507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_014229,6538,ENSG00000132164,SLC6A11,0.818698905850098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000211841,TRAJ48,0.873513644053525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
,6013,ENSG00000107018,RLN1,0.946836801864666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_177986,147409,ENSG00000175065,DSG4,0.986688546396257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000230011,CTSLP4,0.966595335738721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001944,1830,ENSG00000134757,DSG3,0.941643455080291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7276,ENSG00000118271,TTR,0.813624143023389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_175886,221823,ENSG00000229937,PRPS1L1,0.998932075573159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4435,ENSG00000125931,CITED1,0.832732085164007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001348711,146310,ENSG00000179580,RNF151,0.980141019116904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_173160,53828,ENSG00000150201,FXYD4,0.92899806807543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001304359,4586,ENSG00000215182,MUC5AC,0.990386257187846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_007052,27035,ENSG00000007952,NOX1,0.884991147696263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007031,11077,ENSG00000160207,HSF2BP,0.905091645284127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211837,TRAJ53,0.952071464922587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_052910,114798,ENSG00000178235,SLITRK1,0.948089114732506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321947,2259,ENSG00000102466,FGF14,0.849377973647189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001139514,117154,ENSG00000126733,DACH2,0.91603055038087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000227730,MTND6P5,0.954032382868493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_014469,27288,ENSG00000170748,RBMXL2,0.99405800601874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1262,ENSG00000132259,CNGA4,0.875840774181788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_014351,25830,ENSG00000130540,SULT4A1,0.806715497288687,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152694,203430,ENSG00000179300,RTL3,0.877115253924128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NM_152630,169966,ENSG00000174016,TENT5D,0.993368677289866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,50945,ENSG00000122145,TBX22,0.970378516392737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_138960,90316,ENSG00000153779,TGIF2LX,0.999718600807549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001304369,140731,ENSG00000124227,ANKRD60,0.998744755225149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_212558,401498,ENSG00000188133,TMEM215,0.962691033476629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,128861,ENSG00000131059,BPIFA3,0.998408185442069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_144991,54084,ENSG00000175894,TSPEAR,0.804142742089382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000226937,CEP164P1,0.827663924593781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8048,ENSG00000129170,CSRP3,0.935798589943096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_198691,386677,ENSG00000215455,KRTAP10-1,0.998684450673723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_198693,386679,ENSG00000205445,KRTAP10-2,0.997817623975474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_198696,386682,ENSG00000212935,KRTAP10-3,0.998289514461828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,386672,ENSG00000215454,KRTAP10-4,0.998843707804861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_002777,5657,ENSG00000196415,PRTN3,0.893959013080596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_198688,386674,ENSG00000188155,KRTAP10-6,0.996661647487906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,392517,ENSG00000170935,NCBP2L,0.823389862388213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_198695,386681,ENSG00000187766,KRTAP10-8,0.999779496015818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_198690,386676,ENSG00000221837,KRTAP10-9,0.999440561609549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_181688,353333,ENSG00000221859,KRTAP10-10,0.999013593227276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001367790,158931,ENSG00000204071,TCEAL6,0.816831934662426,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_198697,386683,ENSG00000205439,KRTAP12-3,0.999744613360708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_181684,353323,ENSG00000221864,KRTAP12-2,0.999543099885288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_181686,353332,ENSG00000187175,KRTAP12-1,0.996628694122818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_198699,386685,ENSG00000189169,KRTAP10-12,0.998796866339015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,143425,ENSG00000170743,SYT9,0.815330143869124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
